"UniqueID","Year","Breed","Breedclean","Age","Agenum","Gender","SpayNeuter","Borough","ZipCode"
667,"2015","YORKIE/MALTESE X","Maltese","7",7,"M","true","Brooklyn","11203"
668,"2015","American Pit Bull Mix / Pit Bull Mix","Pit bull","10M",0,"M","false","Brooklyn","11208"
671,"2015","American Pit Bull Mix / Pit Bull Mix","Pit bull","1",1,"M","true","Brooklyn","11208"
672,"2015","MIXED","Other","5",5,"M","true","Brooklyn","11208"
673,"2015","CHOW/SHEPHERD X","Other","15",15,"M","true","Brooklyn","11234"
674,"2015","Mastiff, Bull","Bull dog","6",6,"M","true","Brooklyn","11230"
681,"2015","Chihuahua","Chihuahua","2",2,"M","false","Brooklyn","11228"
682,"2015","DOBERMAN/PIT BULL X","Pit bull","1",1,"M","true","Brooklyn","11201"
683,"2015","Poodle, Standard","Poodle","5",5,"M","false","Brooklyn","11203"
692,"2015","AMERICAN BULLDOG/GREAT PYRENEES","Bull dog","3",3,"F","true","Brooklyn","11232"
694,"2015","HARRIER/GERM SHEP","Other","3",3,"M","true","Brooklyn","11206"
695,"2015","MASTIFF/AM PIT BULL TERR","Pit bull","1",1,"M","true","Brooklyn","11208"
696,"2015","Pit Bull","Pit bull","7",7,"F","true","Brooklyn","11237"
698,"2015","Pit Bull","Pit bull","1",1,"M","true","Brooklyn","11212"
699,"2015","Pit Bull","Pit bull","3",3,"F","false","Brooklyn","11236"
700,"2015","Labrador Retriever Crossbreed","Retriever","1",1,"F","true","Brooklyn","11211"
704,"2015","PIT-BULL LAB X","Retriever","10",10,"F","false","Brooklyn","11230"
705,"2015","Pit Bull","Pit bull","1",1,"M","false","Brooklyn","11208"
706,"2015","American Pit Bull Terrier/Pit Bull","Pit bull","2",2,"M","true","Brooklyn","11214"
707,"2015","American Pit Bull Mix / Pit Bull Mix","Pit bull","1",1,"M","false","Brooklyn","11208"
709,"2015","BOXER X","Other","1",1,"F","true","Brooklyn","11222"
712,"2015","Pit Bull","Pit bull","6",6,"M","false","Brooklyn","11206"
713,"2015","Shih Tzu","Shih tzu","2",2,"M","true","Brooklyn","11220"
714,"2015","POODLE X","Poodle","1",1,"F","false","Brooklyn","11213"
715,"2015","Pit Bull","Pit bull","4",4,"M","false","Brooklyn","11206"
716,"2015","Chihuahua","Chihuahua","4M",0,"M","true","Brooklyn","11239"
717,"2015","American Staffordshire Terrier","Terrier","10M",0,"M","false","Brooklyn","11221"
718,"2015","Chihuahua Crossbreed","Chihuahua","8",8,"M","true","Brooklyn","11207"
722,"2015","Shih Tzu","Shih tzu","2",2,"M","true","Brooklyn","11237"
724,"2015","Yorkshire Terrier","Terrier","4",4,"M","true","Brooklyn","11236"
726,"2015","Shih Tzu","Shih tzu","1",1,"M","false","Brooklyn","11219"
728,"2015","MIXED","Other","3",3,"M","true","Brooklyn","11210"
729,"2015","Pit Bull","Pit bull","1",1,"F","false","Brooklyn","11226"
731,"2015","Beagle Crossbreed","Beagle","2",2,"M","true","Brooklyn","11231"
733,"2015","Bull Dog, French","Bull dog","3",3,"M","true","Brooklyn","11235"
736,"2015","Pit Bull","Pit bull","4",4,"M","true","Brooklyn","11212"
737,"2015","BEAGLE/JACK RUSSELL X","Terrier","4",4,"M","true","Brooklyn","11224"
738,"2015","Chow Chow","Other","8",8,"M","false","Brooklyn","11221"
740,"2015","Bichon Frise","Other","12",12,"M","true","Brooklyn","11234"
741,"2015","SUDANESE HOUND X","Other","1",1,"M","true","Brooklyn","11231"
742,"2015","TERRIER X","Terrier","6",6,"M","true","Brooklyn","11234"
744,"2015","Maltese","Maltese","2",2,"F","true","Brooklyn","11214"
745,"2015","Yorkshire Terrier Crossbreed","Terrier","3",3,"M","false","Brooklyn","11208"
746,"2015","TERRIER X","Terrier","11",11,"M","true","Brooklyn","11231"
748,"2015","American Pit Bull Mix / Pit Bull Mix","Pit bull","1",1,"M","false","Brooklyn","11208"
750,"2015","Yorkshire Terrier","Terrier","5",5,"M","true","Brooklyn","11237"
751,"2015","Shih Tzu","Shih tzu","2",2,"M","false","Brooklyn","11221"
752,"2015","Shih Tzu","Shih tzu","2",2,"F","false","Brooklyn","11235"
753,"2015","Pit Bull","Pit bull","2",2,"F","true","Brooklyn","11237"
754,"2015","Pit Bull","Pit bull","1",1,"M","true","Brooklyn","11237"
759,"2015","American Pit Bull Mix / Pit Bull Mix","Pit bull","1",1,"M","true","Brooklyn","11217"
763,"2015","American Pit Bull Mix / Pit Bull Mix","Pit bull","4",4,"M","true","Brooklyn","11238"
764,"2015","American Pit Bull Mix / Pit Bull Mix","Pit bull","6",6,"F","true","Brooklyn","11201"
765,"2015","American Pit Bull Terrier/Pit Bull","Pit bull","2",2,"F","true","Brooklyn","11220"
768,"2015","Beagle","Beagle","14",14,"F","false","Brooklyn","11229"
769,"2015","Poodle, Toy","Poodle","2",2,"M","false","Brooklyn","11232"
773,"2015","Miniature Pinscher","Other","11",11,"M","false","Brooklyn","11228"
774,"2015","Chihuahua","Chihuahua","2",2,"M","false","Brooklyn","11220"
775,"2015","Bull dog","Bull dog","3",3,"F","true","Brooklyn","11203"
776,"2015","Shih Tzu","Shih tzu","6",6,"M","true","Brooklyn","11207"
778,"2015","MIXED","Other","4",4,"M","true","Brooklyn","11219"
780,"2015","Pit Bull","Pit bull","2",2,"M","false","Brooklyn","11223"
781,"2016","Yorkshire Terrier","Terrier","10",10,"M","true","Brooklyn","11235"
785,"2015","Brussels Griffon","Other","8",8,"M","true","Brooklyn","11213"
788,"2015","SHIH TZU/POODLE X","Shih tzu","2",2,"M","true","Brooklyn","11230"
789,"2015","AMER BULL TERRIER","Terrier","1",1,"M","false","Brooklyn","11213"
790,"2015","Pit Bull","Pit bull","4",4,"F","true","Brooklyn","11224"
792,"2016","German Shepherd","German shepherd","2",2,"M","false","Brooklyn","11220"
796,"2016","PEKINGESE/CHIHUAHUA","Chihuahua","1",1,"F","false","Brooklyn","11207"
797,"2016","PUG/BEAGLE X","Beagle","10",10,"M","false","Brooklyn","11209"
799,"2016","German Shepherd","German shepherd","5",5,"F","false","Brooklyn","11225"
800,"2016","Pit Bull","Pit bull","2",2,"M","false","Brooklyn","11229"
801,"2016","TOY FOX TERRIER","Terrier","1",1,"M","false","Brooklyn","11208"
804,"2016","Miniature Pinscher","Other","3",3,"M","true","Brooklyn","11232"
807,"2016","PIT BULL/ AMERICAN BULLY","Pit bull","3",3,"M","false","Brooklyn","11232"
812,"2015","Yorkshire Terrier Crossbreed","Terrier","6",6,"M","true","Brooklyn","11219"
815,"2016","American Pit Bull Terrier/Pit Bull","Pit bull","8",8,"F","false","Brooklyn","11218"
816,"2016","Chihuahua Crossbreed","Chihuahua","4",4,"F","true","Brooklyn","11233"
817,"2016","Chihuahua","Chihuahua","1",1,"M","false","Brooklyn","11219"
821,"2016","Rottweiler","Other","2",2,"M","false","Brooklyn","11232"
823,"2016","Rottweiler","Other","2",2,"M","false","Brooklyn","11232"
825,"2016","Jack Russ","Terrier","7",7,"M","false","Brooklyn","11236"
826,"2016","JACK RUSSELL X","Terrier","2",2,"M","true","Brooklyn","11218"
827,"2016","American Pit Bull Mix / Pit Bull Mix","Pit bull","3",3,"M","true","Brooklyn","11221"
831,"2016","Chihuahua","Chihuahua","1",1,"M","false","Brooklyn","11226"
835,"2016","BEAGLE/LAB X","Retriever","1",1,"F","true","Brooklyn","11211"
839,"2016","American Pit Bull Terrier/Pit Bull","Pit bull","8",8,"M","true","Brooklyn","11221"
843,"2016","BELGIAN SHEPHERD","Other","3",3,"F","true","Brooklyn","11238"
844,"2016","Bernese Mountain","Other","18M",0,"F","true","Brooklyn","11215"
848,"2016","Boston Terrier","Terrier","4",4,"M","true","Brooklyn","11237"
849,"2016","Silky Terrier","Terrier","6",6,"M","false","Brooklyn","11206"
850,"2016","Pit Bull","Pit bull","4",4,"M","false","Brooklyn","11207"
851,"2016","American Pit Bull Mix / Pit Bull Mix","Pit bull","9",9,"F","true","Brooklyn","11228"
853,"2016","Chihuahua","Chihuahua","2",2,"U","false","Brooklyn","11209"
855,"2016","Yorkshire Terrier","Terrier","6",6,"M","true","Brooklyn","11214"
856,"2016","American Pit Bull Mix / Pit Bull Mix","Pit bull","4",4,"M","false","Brooklyn","11235"
857,"2016","Maltese","Maltese","6",6,"M","false","Brooklyn","11220"
859,"2016","American Pit Bull Terrier/Pit Bull","Pit bull","9",9,"M","false","Brooklyn","11206"
860,"2016","AUSTRALIAN CATTLE BLUE HEELER X","Other","5",5,"M","true","Brooklyn","11217"
862,"2016","German Shepherd","German shepherd","1",1,"M","true","Brooklyn","11208"
865,"2016","BELIGUM/GERMAN SHEP X","Other","2",2,"M","true","Brooklyn","11226"
866,"2016","LABRADOR RETR/PIT BULL X","Retriever","2",2,"M","true","Brooklyn","11208"
868,"2016","Cocker Spaniel Crossbreed","Spaniel","6",6,"F","true","Brooklyn","11239"
870,"2016","American Pit Bull Mix / Pit Bull Mix","Pit bull","1",1,"F","true","Brooklyn","11211"
871,"2016","Border Terrier","Terrier","13",13,"M","true","Brooklyn","11201"
872,"2016","Labrador Retriever","Retriever","2",2,"M","true","Brooklyn","11204"
873,"2016","SHIH TZU/MALTESE X","Shih tzu","5",5,"M","true","Brooklyn","11223"
874,"2016","Yorkshire Terrier","Terrier","3",3,"F","false","Brooklyn","11237"
875,"2016","LAB/COLLIE X","Retriever","13",13,"F","true","Brooklyn","11215"
876,"2016","Miniature Pinscher","Other","5",5,"M","false","Brooklyn","11215"
877,"2016","Yorkshire Terrier Crossbreed","Terrier","3",3,"F","true","Brooklyn","11233"
882,"2016","Dalmatian","Other","6",6,"M","true","Brooklyn","11220"
886,"2016","Pit Bull","Pit bull","2",2,"M","false","Brooklyn","11225"
889,"2016","American Pit Bull Terrier/Pit Bull","Pit bull","5",5,"F","true","Brooklyn","11208"
892,"2016","RAT TERRIER","Terrier","4",4,"M","true","Brooklyn","11226"
893,"2016","American Pit Bull Terrier/Pit Bull","Pit bull","8",8,"M","false","Brooklyn","11233"
894,"2016","AMER STAFF/LAB X","Retriever","6",6,"M","false","Brooklyn","11225"
898,"2016","JACK RUSSELL/CHIHUAHUA X","Chihuahua","5",5,"M","false","Brooklyn","11208"
899,"2016","Pug","Other","7",7,"M","true","Brooklyn","11202"
900,"2016","Shiba Inu","Shiba","1",1,"F","false","Brooklyn","11209"
901,"2016","Pit Bull","Pit bull","5",5,"M","false","Brooklyn","11231"
903,"2016","Shiba Inu","Shiba","2",2,"F","true","Brooklyn","11230"
906,"2016","Labrador Retriever Crossbreed","Retriever","7",7,"M","true","Brooklyn","11234"
907,"2016","American Pit Bull Mix / Pit Bull Mix","Pit bull","11",11,"M","true","Brooklyn","11215"
908,"2016","POODLE","Poodle","13",13,"F","false","Brooklyn","11234"
909,"2016","German Shepherd Crossbreed","German shepherd","9",9,"M","true","Brooklyn","11207"
910,"2016","Pit Bull","Pit bull","1",1,"M","true","Brooklyn","11209"
911,"2016","SHEPHERD MIX","Other","9",9,"M","false","Brooklyn","11229"
912,"2016","American Pit Bull Terrier/Pit Bull","Pit bull","7",7,"M","false","Brooklyn","11203"
915,"2016","Bull Dog, English","Bull dog","2",2,"M","false","Brooklyn","11203"
916,"2016","American Pit Bull Mix / Pit Bull Mix","Pit bull","8",8,"M","true","Brooklyn","11235"
917,"2016","Bull Dog, French","Bull dog","7",7,"F","false","Brooklyn","11249"
919,"2016","JACK RUSS TERR X- CHIHUAHUA","Chihuahua","5",5,"M","false","Brooklyn","11208"
920,"2016","DOGO ARGENTINO X","Other","3",3,"M","false","Brooklyn","11223"
922,"2016","Boxer","Other","9",9,"M","true","Brooklyn","11210"
924,"2016","Schnauzer, Standard","Other","4",4,"M","false","Brooklyn","11217"
925,"2016","American Pit Bull Terrier/Pit Bull","Pit bull","5",5,"M","false","Brooklyn","11208"
926,"2016","TERRIER/ROTTWEILER X","Terrier","6",6,"M","false","Brooklyn","11235"
931,"2016","American Pit Bull Mix / Pit Bull Mix","Pit bull","4",4,"M","false","Brooklyn","11223"
933,"2016","American Pit Bull Terrier/Pit Bull","Pit bull","3",3,"M","false","Brooklyn","11212"
934,"2016","American Pit Bull Mix / Pit Bull Mix","Pit bull","3",3,"M","false","Brooklyn","11221"
935,"2016","American Pit Bull Mix / Pit Bull Mix","Pit bull","3",3,"M","false","Brooklyn","11221"
938,"2016","Pit Bull","Pit bull","7",7,"M","false","Brooklyn","11214"
939,"2016","Pit Bull","Pit bull","1",1,"U","false","Brooklyn","11223"
940,"2016","Dachshund Smooth Coat Miniature","Other","7",7,"M","false","Brooklyn","11220"
941,"2016","STAFFORDSHIRE TERRIER/PITBULL MIX","Pit bull","1",1,"F","true","Brooklyn","11221"
947,"2016","American Pit Bull Mix / Pit Bull Mix","Pit bull","3",3,"M","true","Brooklyn","11210"
948,"2016","MALTESE X","Maltese","3",3,"M","false","Brooklyn","11235"
950,"2016","CORGI","Other","2",2,"M","false","Brooklyn","11232"
951,"2016","Chihuahua","Chihuahua","2-3M",0,"M","false","Brooklyn","11237"
953,"2016","Pekingese","Other","3",3,"M","true","Brooklyn","11238"
955,"2016","Pharoh hound","Other","2",2,"M","true","Brooklyn","11209"
956,"2016","Labrador Retriever Crossbreed","Retriever","3",3,"F","true","Brooklyn","11201"
958,"2016","Rhodesian Ridgeback","Other","8",8,"M","true","Brooklyn","11225"
959,"2016","Pit Bull","Pit bull","10",10,"F","true","Brooklyn","11209"
961,"2016","LHASA APSO/MALTESE","Maltese","5",5,"M","true","Brooklyn","11208"
962,"2016","American Pit Bull Terrier/Pit Bull","Pit bull","3",3,"M","true","Brooklyn","11216"
963,"2016","Beagle","Beagle","6",6,"M","true","Brooklyn","11238"
965,"2016","Pit Bull","Pit bull","7",7,"M","true","Brooklyn","11237"
966,"2016","Pit Bull","Pit bull","3",3,"M","false","Brooklyn","11221"
968,"2016","Collie, Border","Other","7",7,"F","true","Brooklyn","11249"
969,"2016","Maltese","Maltese","6",6,"M","true","Brooklyn","11249"
971,"2016","Beagle Crossbreed","Beagle","5",5,"M","true","Brooklyn","11204"
972,"2016","Pit Bull","Pit bull","7",7,"F","true","Brooklyn","11231"
973,"2016","BLUE NOSED PIT BULL","Pit bull","3",3,"F","false","Brooklyn","11233"
975,"2016","Yorkshire Terrier Crossbreed","Terrier","1",1,"M","true","Brooklyn","11235"
980,"2016","SHEPARD X","Other","4",4,"M","true","Brooklyn","11228"
982,"2016","Dalmatian","Other","1",1,"M","true","Brooklyn","11221"
986,"2016","American Pit Bull Mix / Pit Bull Mix","Pit bull","4",4,"F","false","Brooklyn","11236"
988,"2016","Cocker Spaniel","Spaniel","5",5,"M","true","Brooklyn","11229"
994,"2016","Chihuahua","Chihuahua","9",9,"M","true","Brooklyn","11230"
995,"2016","Pit Bull","Pit bull","2",2,"M","true","Brooklyn","11208"
996,"2016","Golden Retriever","Retriever","11",11,"M","true","Brooklyn","11217"
999,"2016","Shih Tzu","Shih tzu","2",2,"M","false","Brooklyn","11234"
1001,"2016","American Pit Bull Mix / Pit Bull Mix","Pit bull","1",1,"U","false","Brooklyn","11210"
1004,"2016","American Pit Bull Mix / Pit Bull Mix","Pit bull","4",4,"M","true","Brooklyn","11234"
1005,"2016","Beagle Crossbreed","Beagle","4",4,"M","true","Brooklyn","11223"
1006,"2016","Pit Bull","Pit bull","4",4,"U","false","Brooklyn","11208"
1008,"2016","POODLE X","Poodle","12",12,"M","true","Brooklyn","11237"
1010,"2016","Pointer, German Shorthaired","Other","11 MTHS",0,"M","false","Brooklyn","11220"
1011,"2016","Jack Russ","Terrier","7",7,"M","true","Brooklyn","11238"
1015,"2016","Pit Bull","Pit bull","9",9,"M","false","Brooklyn","11209"
1017,"2016","American Staffordshire Terrier","Terrier","2",2,"M","true","Brooklyn","11208"
1019,"2016","Rottweiler","Other","1",1,"M","true","Brooklyn","11204"
1020,"2016","Mixed/Other","Other","2 YRS",2,"M","true","Brooklyn","11201"
1021,"2016","Mixed/Other","Other","5",5,"M","false","Brooklyn","11216"
1022,"2016","Pit Bull","Pit bull","1",1,"F","true","Brooklyn","11216"
1023,"2016","Poodle, Miniature","Poodle","2",2,"M","false","Brooklyn","11212"
1024,"2016","American Pit Bull Terrier/Pit Bull","Pit bull","8",8,"M","false","Brooklyn","11229"
1027,"2016","Mixed/Other","Other","4 YRS",4,"F","true","Brooklyn","11206"
1029,"2016","Rottweiler","Other","2",2,"M","true","Brooklyn","11215"
1031,"2016","Yorkshire Terrier","Terrier","1",1,"M","true","Brooklyn","11236"
1032,"2016","Jindo Dog,","Other","7",7,"M","true","Brooklyn","11234"
1036,"2016","Weimaraner","Other","4",4,"M","true","Brooklyn","11234"
1037,"2016","GOLD RETRIEVER/LAB/CHOW CHOW X","Retriever","1",1,"M","true","Brooklyn","11211"
1039,"2016","Pit Bull","Pit bull","6",6,"M","true","Brooklyn","11230"
1040,"2016","American Pit Bull Terrier/Pit Bull","Pit bull","11",11,"M","true","Brooklyn","11234"
1041,"2016","Bull Terrier","Terrier","5",5,"M","false","Brooklyn","11226"
1042,"2016","German Shepherd","German shepherd","8",8,"F","false","Brooklyn","11204"
1048,"2016","Cocker Spaniel","Spaniel","5M",0,"F","false","Brooklyn","11234"
1050,"2016","Pit Bull","Pit bull","4",4,"M","false","Brooklyn","11236"
1057,"2016","PIT BULL/LAB X","Retriever","6",6,"M","false","Brooklyn","11209"
1058,"2016","Poodle, Toy","Poodle","2",2,"M","false","Brooklyn","11228"
1060,"2016","Chihuahua Crossbreed","Chihuahua","2",2,"M","false","Brooklyn","11221"
1061,"2016","Mixed/Other","Other","3",3,"F","true","Brooklyn","11205"
1066,"2016","Yorkshire Terrier","Terrier","9",9,"M","false","Brooklyn","11220"
1069,"2016","LABRADOR","Retriever","22 MTHS",0,"M","true","Brooklyn","11234"
1072,"2016","Pit Bull","Pit bull","4M",0,"M","false","Brooklyn","11232"
1074,"2016","Pit Bull","Pit bull","3",3,"M","false","Brooklyn","11221"
1075,"2016","TERRIER HOUND X","Terrier","1",1,"M","true","Brooklyn","11222"
1076,"2016","AMERICAN BULLY","Bull dog","3",3,"F","true","Brooklyn","11228"
1078,"2016","PIT BULL/ROTTWEILER","Pit bull","3",3,"M","false","Brooklyn","11236"
1080,"2016","American Pit Bull Mix / Pit Bull Mix","Pit bull","2",2,"M","false","Brooklyn","11208"
1083,"2016","American Pit Bull Terrier/Pit Bull","Pit bull","2",2,"F","true","Brooklyn","11234"
1084,"2016","American Pit Bull Mix / Pit Bull Mix","Pit bull","3",3,"M","false","Brooklyn","11226"
1085,"2016","BORDER COLLIE X","Other","1",1,"M","true","Brooklyn","11221"
1086,"2016","DACHSHUND","Other","6",6,"M","true","Brooklyn","11215"
1087,"2016","Yorkshire Terrier","Terrier","2",2,"M","false","Brooklyn","11220"
1088,"2016","Chihuahua Crossbreed","Chihuahua","9",9,"M","true","Brooklyn","11204"
1091,"2016","Shih Tzu","Shih tzu","1",1,"M","false","Brooklyn","11237"
1092,"2016","Mixed/Other","Other","6",6,"F","false","Brooklyn","11208"
1094,"2016","American Pit Bull Terrier/Pit Bull","Pit bull","2",2,"U","false","Brooklyn","11209"
1096,"2016","Chihuahua","Chihuahua","8",8,"M","false","Brooklyn","11203"
1097,"2016","LHASA APSO/POODLE X","Poodle","3",3,"M","false","Brooklyn","11227"
1101,"2016","American Pit Bull Mix / Pit Bull Mix","Pit bull","6",6,"F","true","Brooklyn","11213"
1102,"2016","American Staffordshire Terrier","Terrier","3",3,"M","true","Brooklyn","11249"
1103,"2016","Newfoundland","Other","3",3,"F","false","Brooklyn","11209"
1104,"2016","American Pit Bull Terrier/Pit Bull","Pit bull","1",1,"M","true","Brooklyn","11233"
1107,"2016","Bichon Frise","Other","5",5,"M","true","Brooklyn","11215"
1108,"2016","Jack Russ","Terrier","8",8,"M","true","Brooklyn","11232"
1110,"2016","LABRADOR/MIX","Retriever","9",9,"M","true","Brooklyn","11215"
1111,"2016","American Pit Bull Mix / Pit Bull Mix","Pit bull","1",1,"M","true","Brooklyn","11215"
1114,"2016","LAB/CHOW CHOW X","Retriever","8",8,"M","false","Brooklyn","11220"
1116,"2016","Boxer","Other","8",8,"M","false","Brooklyn","11204"
1118,"2016","Belgian Malinois","Other","4",4,"F","true","Brooklyn","11218"
1120,"2016","American Staffordshire Terrier","Terrier","9",9,"M","false","Brooklyn","11233"
1124,"2016","American Pit Bull Mix / Pit Bull Mix","Pit bull","3",3,"M","false","Brooklyn","11231"
1128,"2016","American Pit Bull Terrier/Pit Bull","Pit bull","3",3,"M","false","Brooklyn","11206"
1129,"2016","Bull dog","Bull dog","3",3,"M","true","Brooklyn","11225"
1130,"2016","Brussels Griffon","Other","5",5,"M","false","Brooklyn","11208"
1131,"2016","Chow Chow","Other","4",4,"M","false","Brooklyn","11224"
1134,"2016","German Shepherd","German shepherd","1",1,"F","true","Brooklyn","11204"
1135,"2016","American Staffordshire Terrier","Terrier","2",2,"M","true","Brooklyn","11249"
